xload,zload,max_mesh,decknodes,piernodes,time,min_d,max_d,mean_d,min_s,max_s,mean_s,shell-size,deck-size,pier-size
35, 9.65, 0.72, 10650, 2772, 92.62985987499997, -0.0003075771100942651, 0.000112452, -3.71751552639441e-06, -5.881321512042327, 11.548063999999998, 0.01675181254401746, 0.2972393876300619, 0.3270661553211889, 0.18353573740401855
35, 9.65, 0.71, 11076, 2772, 99.77196115399965, -0.00030846923291114254, 0.000112574, -3.7267033902920024e-06, -5.867895098340776, 12.0276961, 0.016740546853162848, 0.2880504767803176, 0.3144055299539171, 0.18353573740401855
35, 9.65, 0.7, 11076, 2772, 99.21173549600007, -0.00030846923291114254, 0.000112574, -3.7267033902920024e-06, -5.867895098340776, 12.0276961, 0.016740546853162848, 0.2880504767803176, 0.3144055299539171, 0.18353573740401855
35, 9.65, 0.69, 11076, 2772, 105.79096060199981, -0.00030846923291114254, 0.000112574, -3.7267033902920024e-06, -5.867895098340776, 12.0276961, 0.016740546853162848, 0.2880504767803176, 0.3144055299539171, 0.18353573740401855
35, 9.65, 0.68, 11218, 2772, 131.03743256799999, -0.00030847019648276857, 0.000112576, -3.7265116890817317e-06, -5.867908405638878, 12.027695600000001, 0.016734664496663065, 0.28511247104308574, 0.31040036396724296, 0.18353573740401855
35, 9.65, 0.67, 11826, 2772, 116.09309082900018, -0.0003084897851411807, 0.000112425, -3.725214524385068e-06, -5.868034164474507, 12.027952500000001, 0.016730346841559347, 0.2731332898895446, 0.29428053830227746, 0.18353573740401855
35, 9.65, 0.66, 12150, 2904, 138.94988111299972, -0.00030858274217274184, 0.000112415, -3.7268888546913837e-06, -5.932791472316156, 12.0316979, 0.016726822461774732, 0.26452979434482865, 0.28632701024005375, 0.17435895053381764
35, 9.65, 0.65, 12225, 3432, 146.7134093879995, -0.0003092039808627009, 0.000112474, -3.7330624735332327e-06, -5.919865639006995, 12.275388399999999, 0.01668859911478436, 0.2549813511556901, 0.2845595595595596, 0.14945052902902722
35, 9.65, 0.64, 12675, 3432, 136.338482915, -0.0003092119734768344, 0.00011255, -3.7324664449130766e-06, -5.919891783596416, 12.2754686, 0.016681775278631353, 0.24781242258976263, 0.2743967181467182, 0.14945052902902722
35, 9.65, 0.63, 12675, 3432, 168.76940822799952, -0.0003092119734768344, 0.00011255, -3.7324664449130766e-06, -5.919891783596416, 12.2754686, 0.016681775278631353, 0.24781242258976263, 0.2743967181467182, 0.14945052902902722
35, 9.65, 0.62, 13050, 3432, 135.02478521099965, -0.00030938406228220284, 0.000112539, -3.7349050713986487e-06, -5.924198800421531, 12.501498800000002, 0.016658840255661275, 0.24213920167909492, 0.2664661771598188, 0.14945052902902722
35, 9.65, 0.61, 13425, 3432, 139.11650856199958, -0.0003093860765300235, 0.00011254, -3.7347727023447815e-06, -5.924144894958818, 12.5015239, 0.016659296793343485, 0.23671992363522448, 0.2589811721834194, 0.14945052902902722
35, 9.65, 0.6, 14560, 3588, 189.27463547600019, -0.0003100195974255154, 0.000112656, -3.736300472159406e-06, -5.928544291674815, 12.5804432, 0.016643673350319382, 0.21952396800008592, 0.23856913070844116, 0.14233383717050213
35, 9.65, 0.59, 15006, 3588, 204.01422595999975, -0.0003097406739993283, 0.000112684, -3.738409335142661e-06, -5.910417416580174, 12.68022, 0.016609223493238113, 0.21420108251436956, 0.23140008140008142, 0.14233383717050213
35, 9.65, 0.58, 15334, 3588, 184.25617031800084, -0.0003097466142653578, 0.000112562, -3.7381584315411487e-06, -5.91044134915318, 12.680275000000002, 0.016612292632391303, 0.21046863383551315, 0.22642373556352052, 0.14233383717050213
35, 9.65, 0.57, 15498, 3588, 186.2893650850001, -0.0003097469704468122, 0.000112564, -3.7382176796119185e-06, -5.9104421518777, 12.680274599999999, 0.01660808502698129, 0.20865076655670353, 0.22401497241922774, 0.14233383717050213
35, 9.65, 0.56, 15498, 4140, 189.85119346100055, -0.0003098631801532664, 0.000112589, -3.740271528993516e-06, -5.913708880365794, 12.6810102, 0.01659850053637963, 0.20319074649726684, 0.22401497241922774, 0.1245421075241466
