xload,zload,max_mesh,decknodes,piernodes,time,min_d,max_d,mean_d,min_s,max_s,mean_s,shell-size,deck-size,pier-size
28.425, -12.600000000000001, 0.54, 16072, 4140, 2595.783718643994, -1.20691, 0.10975934262943725, -0.036627624345887774, -12317.445645447468, 10647.165, -63.70763007845339, 0.19738002610265595, 0.21597340930674266, 0.1245421075241466
28.425, -12.600000000000001, 0.53, 16884, 4320, 2862.838569852989, -1.20653, 0.10985910186438054, -0.03665378892509299, -12304.389316655026, 10824.585000000001, -63.607006348655375, 0.1879299739501229, 0.20550000000000002, 0.11888110263668539
28.425, -12.600000000000001, 0.52, 18473, 4500, 4764.584152441996, -1.20659, 0.10993771711018799, -0.036652378216998266, -12307.487555788774, 10847.765000000001, -63.783995071342524, 0.17319232508131346, 0.18764026402640266, 0.11371235904378603
28.425, -12.600000000000001, 0.51, 19019, 4500, 3640.084422068001, -1.20662, 0.1099455453504053, -0.03665194489468103, -12305.09128900905, 10877.43, -63.80753191269573, 0.16914997309549443, 0.1822275641025641, 0.11371235904378603
28.425, -12.600000000000001, 0.5, 19656, 4500, 3714.0980800260004, -1.20663, 0.10996895679425563, -0.036652114400012904, -12292.390627340887, 11077.025000000001, -63.830661051589374, 0.16466606822929222, 0.17629457364341086, 0.11371235904378603
28.425, -12.600000000000001, 0.49, 20520, 5508, 4469.285671460995, -1.20656, 0.11016689448557004, -0.036639828530226355, -12314.407894552702, 11137.14, -63.99864014011938, 0.15280959693625762, 0.16879267689262742, 0.09299144028473279
28.425, -12.600000000000001, 0.48, 21631, 5712, 4951.6544269060105, -1.20655, 0.11010065256710394, -0.036639011634661385, -12303.297336172927, 11327.29, -63.98552832070257, 0.14533027991449632, 0.16006475225225225, 0.08941484642762768
28.425, -12.600000000000001, 0.47, 22300, 5712, 6716.786588534, -1.20656, 0.11010954887689203, -0.03663639247700756, -12303.935299427336, 11348.394999999999, -64.07441475408932, 0.1418226345414785, 0.1552143052143052, 0.08941484642762768
28.425, -12.600000000000001, 0.46, 23000, 5712, 4961.768005877006, -1.20656, 0.11013182272572328, -0.03663624756724638, -12293.394887450366, 11531.619999999999, -64.07168479275815, 0.13834813792687656, 0.1504697631335186, 0.08941484642762768
28.425, -12.600000000000001, 0.45, 23500, 5712, 5291.01254139001, -1.20656, 0.1101300684371259, -0.03663646701630696, -12283.321410287475, 11706.555, -64.06612266088347, 0.13596879221518857, 0.14725459725459727, 0.08941484642762768
28.425, -12.600000000000001, 0.44, 24300, 5712, 5269.513399876989, -1.20677, 0.11022456889021297, -0.03663572973605189, -12281.509599628354, 11731.035, -64.05265322593735, 0.13232750989171427, 0.14238667668419736, 0.08941484642762768
28.425, -12.600000000000001, 0.43, 25544, 6384, 5925.772535865006, -1.20663, 0.11034482374125473, -0.03662907380361104, -12289.752389592755, 11960.25, -64.12187672749793, 0.12449747972060063, 0.1354012860204811, 0.08047336178483326
28.425, -12.600000000000001, 0.42, 26265, 6384, 5953.476115252997, -1.20663, 0.11025988034173656, -0.03662908996931574, -12280.680696525282, 12122.47, -64.11498103791253, 0.12173241811426402, 0.13166975451597962, 0.08047336178483326
28.425, -12.600000000000001, 0.41, 26471, 6384, 5880.6286705920065, -1.20663, 0.1102531213421318, -0.036628769745540794, -12280.659067467888, 12122.48, -64.10539260999396, 0.12096481755493818, 0.13064108455882353, 0.08047336178483326
28.425, -12.600000000000001, 0.4, 27510, 6612, 6471.986361713993, -1.20663, 0.11025512134213182, -0.036629016659195615, -12271.956540725172, 12277.289999999999, -64.07904742215233, 0.11638870382873423, 0.12567418213969936, 0.07749286690391352
28.425, -12.600000000000001, 0.39, 30128, 7560, 8212.114657479979, -1.20652, 0.1104685772311434, -0.03662089301860811, -12280.219668164313, 12479.220000000001, -64.13594872447774, 0.10537032249697166, 0.11467325534489714, 0.06793205864955731
28.425, -12.600000000000001, 0.38
