sensortype,sensorlabel,xpostruck,infline1,infline2
strains,T10,95,-0.0054750702,-0.012922062
strains,T10,96,-0.0207748912,-0.062929695
strains,T10,97,-0.0334205854,-0.1067638689
strains,T10,98,-0.0419568647,-0.137013694
strains,T10,99,-0.0475041391,-0.159123118
strains,T10,100,-0.049870694,-0.168086398
strains,T10,101,-0.0494051014,-0.167414152
strains,T10,102,-0.0464198312,-0.158027606
strains,T10,103,-0.0409435161,-0.141221456
strains,T10,104,-0.0350962208,-0.122074894
strains,T10,105,-0.0289912312,-0.1011842271
strains,T10,106,-0.0223359958,-0.079001354
strains,T10,107,-0.01456533,-0.0538767822
strains,T10,108,-0.00762364310999999,-0.0316055212
strains,T10,109,-0.00351460168,-0.0156160256
strains,T10,110,-0.001087494844,-0.00468655054
strains,T10,111,0,0
strains,T10,112,0,0
strains,T10,113,0,0
strains,T10,114,0,0
strains,T10,115,0,0
strains,T10,116,0,0
strains,T11,1,-0.00115725904,-0.00397446773999999
strains,T11,2,-0.00481751401999999,-0.0147470854
strains,T11,3,-0.00893290443999999,-0.0289987006
strains,T11,4,-0.0127427964,-0.0437806431999999
strains,T11,5,-0.0182054176,-0.0625363065999999
strains,T11,6,-0.0263769412,-0.0905913729999999
strains,T11,7,-0.0361369571999999,-0.124091632
strains,T11,8,-0.0472290161999999,-0.162135776
strains,T11,9,-0.0585488918999999,-0.20092686
strains,T11,10,-0.0673528246999999,-0.231016093
strains,T11,11,-0.0732474261999999,-0.250448982
strains,T11,12,-0.0751932048999999,-0.25732083
strains,T11,13,-0.0729436705999999,-0.250424084
strains,T11,14,-0.0663369862999999,-0.22881262
strains,T11,15,-0.0530377195999999,-0.191490518
strains,T11,16,-0.0365527537999999,-0.137113286
strains,T11,17,-0.015137984,-0.0602979763999999
strains,T11,18,0.011341039,0.0314573781
strains,T11,19,0.0416319457999999,0.131063072
strains,T11,20,0.0755280829999999,0.23989223
strains,T11,21,0.111094876,0.362539777999999
strains,T11,22,0.1456533,0.486843042999999
strains,T11,23,0.178742742,0.600041799999999
strains,T11,24,0.208371362,0.701911966999999
strains,T11,25,0.232198748,0.784623122999999
strains,T11,26,0.247959182,0.840593826999999
strains,T11,27,0.253511436,0.856043035999999
strains,T11,28,0.247025507,0.835439940999999
strains,T11,29,0.227244046,0.770369017999999
strains,T11,30,0.19159011,0.657008423999999
strains,T11,31,0.133378586,0.490216721999999
strains,T11,32,0.0655888013999999,0.26802697
strains,T11,33,-0.0168385174,-0.00605519359999999
strains,T11,34,-0.11154304,-0.345957709999999
strains,T11,35,-0.222563222,-0.699559105999999
strains,T11,36,-0.340330761999999,-1.07534462
strains,T11,37,-0.454612581999999,-1.45952076
strains,T11,38,-0.565209497999999,-1.8499214
strains,T11,39,-0.665548437999999,-2.19463421
strains,T11,40,-0.747649592999999,-2.49702042
strains,T11,41,-0.803906623999999,-2.70130851
strains,T11,42,-0.826775436999999,-2.79579642
strains,T11,43,-0.810380103999999,-2.75844942
strains,T11,44,-0.752467355999999,-2.52142046
strains,T11,45,-0.655589237999999,-2.20521586
strains,T11,46,-0.523953511999999,-1.77248862
strains,T11,47,-0.364481821999999,-1.22772038
strains,T11,48,-0.166542722,-0.631786749999999
strains,T11,49,0.0148827795,0.01083635654
strains,T11,50,0.184095812,0.645667384999999
strains,T11,51,0.334305446,1.11592836
strains,T11,52,0.414439658999999,1.41619824
strains,T11,53,0.443769502999999,1.51081064
strains,T11,54,0.393027378999999,1.3930431
strains,T11,55,0.286252305999999,1.08480586
strains,T11,56,0.135407773,0.622947959999999
strains,T11,57,-0.0551702333,0.0461789430499996
strains,T11,58,-0.26155349,-0.613499169
strains,T11,59,-0.474892003,-1.31411644
strains,T11,60,-0.650074330999999,-1.94540523
strains,T11,61,-0.708621977999999,-2.1437178
strains,T11,62,-0.530016174999999,-1.5972067
strains,T11,63,0.0871417551000003,0.388047779000001
strains,T11,64,1.54678825,5.08242874
strains,T11,65,3.90649619999999,12.6905106
strains,T11,66,4.14140882999999,12.9880417
strains,T11,67,3.58643240999999,10.89822807
strains,T11,68,5.40572926999999,16.4463739
strains,T11,69,8.46382611999998,27.238412
strains,T11,70,9.86396514999998,31.6864396999999
strains,T11,71,9.32741324999998,30.8162545999999
strains,T11,72,7.47537551999998,25.3922252999999
strains,T11,73,3.88296758999998,13.9808494499999
strains,T11,74,1.59354669399999,5.82077892999997
strains,T11,75,0.450155839999995,1.75239593399998
strains,T11,76,-0.0958274224000025,-0.153670456000009
strains,T11,77,-0.308036811100001,-0.883343693000004
strains,T11,78,-0.338450963,-1.027229235
strains,T11,79,-0.285555162,-0.885696553999999
strains,T11,80,-0.203043189999999,-0.646103099999998
strains,T11,81,-0.127957046499999,-0.397789121499997
strains,T11,82,-0.0717037501999989,-0.202346045999996
strains,T11,83,-0.0321856445999987,-0.0827509927999959
strains,T11,84,-0.00761779207999865,-0.00888534925999561
strains,T11,85,0.00538693128000136,0.0300269880000045
strains,T11,86,0.0106339358000013,0.0452994212000043
strains,T11,87,0.0112165490000012,0.0462828922000042
strains,T11,88,0.00929392544000112,0.0393911258000037
strains,T11,89,0.00631214096000097,0.0291505784000033
strains,T11,90,0.00324246654000081,0.0184145608000027
strains,T11,91,0.000685217858000626,0.00875114904000211
strains,T11,92,-0.00134225117999955,0.00118365092000155
strains,T11,93,-0.00243925705999972,-0.00336297285999901
strains,T11,94,-0.00247361629999987,-0.00379520213999959
strains,T11,95,-0.00141146762000002,-0.00152736781000004
strains,T11,96,0.00032825523199986,0.00300170287999957
strains,T11,97,0.00249726939999976,0.00911939045999924
strains,T11,98,0.0044126725399997,0.014647493399999
strains,T11,99,0.00602008741999965,0.0196743995999989
strains,T11,100,0.00709468509999964,0.0228986905999988
strains,T11,101,0.00764144517999964,0.0245618769999988
strains,T11,102,0.00764991049999966,0.0245892647999989
strains,T11,103,0.0070755136399997,0.022990813199999
strains,T11,104,0.00631786749999975,0.0206865032999991
strains,T11,105,0.00540386191999979,0.0177099473999993
strains,T11,106,0.00426303555999984,0.0141669619999994
strains,T11,107,0.0028296576999999,0.00980881607999962
strains,T11,108,0.00149574734999995,0.00581293605999978
strains,T11,109,0.000692861543999975,0.00288991085999989
strains,T11,110,0.000214359330999992,0.000868018973999967
strains,T11,111,0,0
strains,T11,112,0,0
strains,T11,113,0,0
strains,T11,114,0,0
strains,T11,115,0,0
strains,T11,116,0,0
strains,T12,1,-0.00106264664,-0.00365228761999999
strains,T12,2,-0.00442362765999999,-0.0135519814
strains,T12,3,-0.00820202364999999,-0.0266508192
strains,T12,4,-0.0116995702,-0.0402326781999999
strains,T12,5,-0.016719007,-0.0574645839999999
strains,T12,6,-0.0242182846,-0.0832439731999999
strains,T12,7,-0.0331815646,-0.11403284
strains,T12,8,-0.0433623567999999,-0.148989632
strains,T12,9,-0.0537572717999999,-0.18461867
strains,T12,10,-0.0618416523999999,-0.212305246
strains,T12,11,-0.0672519877999999,-0.230157112
strains,T12,12,-0.0690409090999999,-0.236443857
strains,T12,13,-0.0669756199999999,-0.230132214
strains,T12,14,-0.0609179365999999,-0.210313406
strains,T12,15,-0.0487179165999999,-0.176003962
strains,T12,16,-0.0335923816,-0.126083472
strains,T12,17,-0.0139453698,-0.0555499277999999
strains,T12,18,0.01034661288,0.0286924552
strains,T12,19,0.0381387563999999,0.12013285
strains,T12,20,0.0692338685999999,0.220073422
strains,T12,21,0.101857718,0.33263728
strains,T12,22,0.133552872,0.446769711999999
strains,T12,23,0.163928432,0.550718861999999
strains,T12,24,0.191117048,0.644248198999999
strains,T12,25,0.213027288,0.720199547999999
strains,T12,26,0.227468128,0.771601468999999
strains,T12,27,0.23254732,0.785818226999999
strains,T12,28,0.226584249,0.766908195999999
strains,T12,29,0.208446056,0.707128097999999
strains,T12,30,0.175705186,0.603004661999999
strains,T12,31,0.122298976,0.449832165999999
strains,T12,32,0.0600714045999999,0.245768158
strains,T12,33,-0.0155761888,-0.00590356477999999
strains,T12,34,-0.1024851476,-0.318047052
strains,T12,35,-0.204362784,-0.642716971999999
strains,T12,36,-0.312420104,-0.987803251999999
strains,T12,37,-0.417265581999999,-1.34050832
strains,T12,38,-0.518749829999999,-1.69879054
strains,T12,39,-0.610760388999999,-2.01536861
strains,T12,40,-0.686039491999999,-2.29235886
strains,T12,41,-0.737603249999999,-2.4798408
strains,T12,42,-0.758567365999999,-2.56648584
strains,T12,43,-0.743504075999999,-2.53237558
strains,T12,44,-0.690321947999999,-2.31451808
strains,T12,45,-0.601411189999999,-2.02395842
strains,T12,46,-0.480606093999999,-1.6270843
strains,T12,47,-0.334205854,-1.12638552
strains,T12,48,-0.152301066,-0.578853601999999
strains,T12,49,0.01456533,0.0118987542
strains,T12,50,0.170451708,0.596070568999999
strains,T12,51,0.309245609,1.029831076
strains,T12,52,0.384201037999999,1.30863888
strains,T12,53,0.413182309999999,1.40076148
strains,T12,54,0.369411625999999,1.29992458
strains,T12,55,0.275060655,1.026357805
strains,T12,56,0.141445538,0.615951621999999
strains,T12,57,-0.0265250843,0.1055077648
strains,T12,58,-0.207288299,-0.473111796
strains,T12,59,-0.392753501,-1.080772384
strains,T12,60,-0.545826404999999,-1.62608838
strains,T12,61,-0.603701805999999,-1.81705604
strains,T12,62,-0.473858735999999,-1.42516152
strains,T12,63,-0.00990193459999973,0.0552772947000008
strains,T12,64,1.07795891,3.52505884
strains,T12,65,3.25068288,10.54380504
strains,T12,66,5.10981653999999,16.3766595
strains,T12,67,4.47068487999999,14.0387373
strains,T12,68,5.13732882999999,15.6932094
strains,T12,69,8.21770938999999,25.5764705
strains,T12,70,10.5044662,33.8413615999999
strains,T12,71,10.9264873,35.6203236999999
strains,T12,72,9.74420576999998,32.3225835999999
strains,T12,73,6.59884142999998,23.0866704999999
strains,T12,74,3.38239329999999,12.01988297
strains,T12,75,1.60903324999999,5.75280738999997
strains,T12,76,0.659224345999996,2.42631009999999
strains,T12,77,0.152738025899998,0.687471126999993
strains,T12,78,-0.111657321820001,-0.207873402000003
strains,T12,79,-0.242929786,-0.655128625
strains,T12,80,-0.300643349999999,-0.879621441999998
strains,T12,81,-0.333409117999999,-1.018178812
strains,T12,82,-0.354821397999998,-1.11946387599999
strains,T12,83,-0.368814073999998,-1.18297867399999
strains,T12,84,-0.375362247999998,-1.21776117999999
strains,T12,85,-0.372959590999998,-1.21881934499999
strains,T12,86,-0.360074875999998,-1.18280438799999
strains,T12,87,-0.337056674999998,-1.11098610699999
strains,T12,88,-0.305025397999998,-1.00767185599999
strains,T12,89,-0.265935537999999,-0.880430626999995
strains,T12,90,-0.221890975999999,-0.736507737999996
strains,T12,91,-0.172576752299999,-0.582115239999997
strains,T12,92,-0.125070123399999,-0.424274368999998
strains,T12,93,-0.0790685785999996,-0.270242891999999
strains,T12,94,-0.0362838553999998,-0.115978618699999
strains,T12,95,0.00476112004999997,0.0103634190299999
strains,T12,96,0.0385670019999998,0.118150969199999
strains,T12,97,0.0665872111999996,0.212404837999999
strains,T12,98,0.0855146707999996,0.277114739999999
strains,T12,99,0.0978503848999995,0.324346245999998
strains,T12,100,0.103232087599999,0.343467909999998
strains,T12,101,0.102541168099999,0.342235458999998
strains,T12,102,0.0964685458999995,0.323101345999998
strains,T12,103,0.0851374660999996,0.288617615999999
strains,T12,104,0.0729772828999996,0.249328571999999
strains,T12,105,0.0602867722999997,0.206603603999999
strains,T12,106,0.0464409944999998,0.161218284699999
strains,T12,107,0.0302797026999998,0.109884833199999
strains,T12,108,0.0158506892499999,0.0644634117999997
strains,T12,109,0.00730830993999996,0.0318520113999998
strains,T12,110,0.00226073839999999,0.00955809321999995
strains,T12,111,0,0
strains,T12,112,0,0
strains,T12,113,0,0
strains,T12,114,0,0
strains,T12,115,0,0
strains,T12,116,0,0
strains,T13,1,-0.000966913829999999,-0.00332662178
strains,T13,2,-0.00402550863999999,-0.0123469182
strains,T13,3,-0.00746367345999999,-0.0242730602
strains,T13,4,-0.0106463848,-0.0366498559999999
strains,T13,5,-0.0152101882,-0.0523455551999999
strains,T13,6,-0.0220372198,-0.0758218793999999
strains,T13,7,-0.0301962944,-0.103874456
strains,T13,8,-0.0394583503999999,-0.135718998
strains,T13,9,-0.0489146107999999,-0.16818599
strains,T13,10,-0.0562719697999999,-0.193407664
strains,T13,11,-0.0611992839999999,-0.20964116
strains,T13,12,-0.0628251233999999,-0.215405047
strains,T13,13,-0.0609527937999999,-0.20964116
strains,T13,14,-0.0554453561999999,-0.191615008
strains,T13,15,-0.0443582767999999,-0.160368018
strains,T13,16,-0.0306046216,-0.114929168
strains,T13,17,-0.0127403066,-0.0507545729999999
strains,T13,18,0.00934397041999999,0.0258988996
strains,T13,19,0.03460822,0.109078138
strains,T13,20,0.0628823887999999,0.200005634
strains,T13,21,0.0925433761999999,0.302485802
strains,T13,22,0.121402648,0.406335359999999
strains,T13,23,0.148989632,0.500897963999999
strains,T13,24,0.173738244,0.586024225999999
strains,T13,25,0.193631746,0.655141073999999
strains,T13,26,0.20677789,0.701949313999999
strains,T13,27,0.211433816,0.714871375999999
strains,T13,28,0.205981154,0.697666857999999
strains,T13,29,0.189498678,0.643264727999999
strains,T13,30,0.159670874,0.548478041999999
strains,T13,31,0.111069978,0.409049241999999
strains,T13,32,0.0545067015999999,0.223310162
strains,T13,33,-0.0143014112,-0.00575143799999999
strains,T13,34,-0.0933426019999999,-0.289837618
strains,T13,35,-0.186012958,-0.585302183999999
strains,T13,36,-0.284260466,-0.899365555999999
strains,T13,37,-0.379545111999999,-1.22025098
strains,T13,38,-0.471767303999999,-1.54591682
strains,T13,39,-0.555362338999999,-1.83361321
strains,T13,40,-0.623769593999999,-2.08620342
strains,T13,41,-0.670602731999999,-2.25600778
strains,T13,42,-0.689624803999999,-2.33468546
strains,T13,43,-0.675856209999999,-2.30356296
strains,T13,44,-0.627529191999999,-2.10537488
strains,T13,45,-0.546685385999999,-1.84145608
strains,T13,46,-0.436860307999999,-1.47993712
strains,T13,47,-0.303680906,-1.024154332
strains,T13,48,-0.138233696,-0.526194331999999
strains,T13,49,0.0136677571,0.0115240393
strains,T13,50,0.15573699,0.543535788999999
strains,T13,51,0.282517606,0.939401539999999
strains,T13,52,0.351534862,1.195104
strains,T13,53,0.379221437999999,1.28174904
strains,T13,54,0.341301783999999,1.19435706
strains,T13,55,0.258042872,0.951999927999999
strains,T13,56,0.139951658,0.587916473999999
strains,T13,57,-0.00782036220800004,0.136976347
strains,T13,58,-0.165870476,-0.369996729
strains,T13,59,-0.326935638,-0.896950449999999
strains,T13,60,-0.460090141999999,-1.36665122
strains,T13,61,-0.514405128999999,-1.54193314
strains,T13,62,-0.417527010999999,-1.25087552
strains,T13,63,-0.0597514652999998,-0.115824251099999
strains,T13,64,0.76548901,2.49428164
strains,T13,65,2.45145708,7.91245991
strains,T13,66,5.06425319999999,16.3355778
strains,T13,67,5.58026424999999,17.8966824
strains,T13,68,5.28771274999999,16.4426392
strains,T13,69,7.44836118999999,22.6858127
strains,T13,70,10.5965888,33.8836881999999
strains,T13,71,11.9062236,38.3852465999999
strains,T13,72,11.278794,37.2586120999999
strains,T13,73,9.26267844999997,31.3266635999999
strains,T13,74,5.44842933999998,19.2038273999999
strains,T13,75,2.88630064999999,10.20033713
strains,T13,76,1.45877381999999,5.16807785999998
strains,T13,77,0.627043680999997,2.30455887999999
strains,T13,78,0.115287948179999,0.610685694999996
strains,T13,79,-0.205483194,-0.442039092
strains,T13,80,-0.404692091999999,-1.13485084
strains,T13,81,-0.545216403999998,-1.65945169999999
strains,T13,82,-0.643874728999998,-2.05420948999999
strains,T13,83,-0.710788103999997,-2.29883233999999
strains,T13,84,-0.748060409999997,-2.44099991999999
strains,T13,85,-0.755803687999997,-2.48108569999999
strains,T13,86,-0.734939163999997,-2.42282437999999
strains,T13,87,-0.689002353999998,-2.27866495999999
strains,T13,88,-0.622524693999998,-2.06429317999999
strains,T13,89,-0.540859253999998,-1.79813355999999
strains,T13,90,-0.449184817999998,-1.49811265999999
strains,T13,91,-0.347476487999999,-1.178372544
strains,T13,92,-0.250025715999999,-0.853254459999997
strains,T13,93,-0.156409235999999,-0.539415169999998
strains,T13,94,-0.0704439113999997,-0.229136293999999
strains,T13,95,0.01094416488,0.0222214649999999
strains,T13,96,0.0770904324999997,0.234066097999999
strains,T13,97,0.1311900518,0.417141091999999
strains,T13,98,0.167264763999999,0.541481703999998
strains,T13,99,0.190444801999999,0.631214095999998
strains,T13,100,0.200130123999999,0.666295377999998
strains,T13,101,0.198212977999999,0.662187207999998
strains,T13,102,0.185988059999999,0.623670001999998
strains,T13,103,0.163828839999999,0.556121727999998
strains,T13,104,0.140150842,0.479610173999998
strains,T13,105,0.1156350263,0.396824323999999
strains,T13,106,0.0889717580999997,0.309307853999999
strains,T13,107,0.0579525847999998,0.210661977999999
strains,T13,108,0.0303182945999999,0.1235239576
strains,T13,109,0.0139752474,0.0610200183999998
strains,T13,110,0.00432378667999998,0.0183074993999999
strains,T13,111,0,0
strains,T13,112,0,0
strains,T13,113,0,0
strains,T13,114,0,0
strains,T13,115,0,0
strains,T13,116,0,0
strains,T14,1,-0.000871703878000012,-0.00300269880000004
strains,T14,2,-0.00362913248000005,-0.0111443448000002
strains,T14,3,-0.00672893348000009,-0.0219102400000003
strains,T14,4,-0.00959718308000013,-0.0330769930000005
strains,T14,5,-0.0137138184000002,-0.0472414652000007
strains,T14,6,-0.0198686040000003,-0.0684321530000009
strains,T14,7,-0.0272209834000004,-0.0937434598000013
strains,T14,8,-0.0355742624000005,-0.122498160000002
strains,T14,9,-0.0440943580000006,-0.151778208000002
strains,T14,10,-0.0507271852000007,-0.174510082000002
strains,T14,11,-0.0551689884000007,-0.189150106000003
strains,T14,12,-0.0566404602000008,-0.194403584000003
strains,T14,13,-0.0549523758000007,-0.189175004000003
strains,T14,14,-0.0500001636000007,-0.172916610000002
strains,T14,15,-0.0400110860000005,-0.144806768000002
strains,T14,16,-0.0276293106000004,-0.103853292700001
strains,T14,17,-0.0115427128000002,-0.0459741570000006
strains,T14,18,0.00834556062000012,0.0231202828000003
strains,T14,19,0.0310951122000004,0.0981105690000014
strains,T14,20,0.0565533172000008,0.180062336000002
strains,T14,21,0.0832663814000011,0.272409018000004
strains,T14,22,0.109252424000001,0.366025498000005
strains,T14,23,0.134150424000002,0.451276250000006
strains,T14,24,0.156384338000002,0.528011886000007
strains,T14,25,0.174310898000002,0.590331580000008
strains,T14,26,0.186237040000003,0.632558588000009
strains,T14,27,0.190345210000003,0.644210852000009
strains,T14,28,0.185465202000003,0.628674500000009
strains,T14,29,0.170601096000002,0.579575644000008
strains,T14,30,0.143736154000002,0.494150606000007
strains,T14,31,0.0999654700000014,0.368440604000005
strains,T14,32,0.0489644068000007,0.200926860000003
strains,T14,33,-0.0130266336000002,-0.00559906224000007
strains,T14,34,-0.0842324238000011,-0.261752674000004
strains,T14,35,-0.167712928000002,-0.528086580000007
strains,T14,36,-0.256175522000003,-0.811226636000011
strains,T14,37,-0.341974030000005,-1.10049160000002
strains,T14,38,-0.424983962000006,-1.39428800000002
strains,T14,39,-0.500275514000007,-1.65322720000002
strains,T14,40,-0.561823370000008,-1.88029696000003
strains,T14,41,-0.603900990000008,-2.03366864000003
strains,T14,42,-0.621005916000009,-2.10437896000003
strains,T14,43,-0.608556916000008,-2.07574626000003
strains,T14,44,-0.565035212000008,-1.89722760000003
strains,T14,45,-0.492233460000007,-1.65920272000002
strains,T14,46,-0.393338604000005,-1.33353688000002
strains,T14,47,-0.273454734000004,-0.922894166000013
strains,T14,48,-0.124390408000002,-0.474107716000006
strains,T14,49,0.0124925715000002,0.0105130560100001
strains,T14,50,0.140623904000002,0.490191824000007
strains,T14,51,0.255154704000003,0.847577716000012
strains,T14,52,0.317997256000004,1.07883034000001
strains,T14,53,0.343891176000005,1.15949986000002
strains,T14,54,0.311100510000004,1.08356096000001
strains,T14,55,0.238024880000003,0.870085508000012
strains,T14,56,0.134125526000002,0.548689675000007
strains,T14,57,0.00466000927199999,0.151952494000002
strains,T14,58,-0.133191851000002,-0.291007824000004
strains,T14,59,-0.272794937000004,-0.747363266000011
strains,T14,60,-0.388371453000006,-1.15153250000002
strains,T14,61,-0.438242147000006,-1.30863888000002
strains,T14,62,-0.364905088000005,-1.08779362000001
strains,T14,63,-0.084049423500001,-0.198847877000002
strains,T14,64,0.555312543000008,1.81020909000003
strains,T14,65,1.83149688000003,5.88352189000009
strains,T14,66,4.21199466000006,13.5694100000002
strains,T14,67,6.30056339000008,20.4238294000003
strains,T14,68,5.87505657000007,18.6137448000002
strains,T14,69,6.81234178000009,20.8271770000003
strains,T14,70,9.96467756000013,31.0278876000004
strains,T14,71,12.1738771000002,39.3164318000005
strains,T14,72,12.5100001000002,40.8464139000005
strains,T14,73,11.1742224000001,37.0756118000004
strains,T14,74,7.82718426000008,27.1923507000003
strains,T14,75,4.35167244000004,15.3533517000002
strains,T14,76,2.33256913000002,8.18496852000008
strains,T14,77,1.12695817400001,4.01293515000004
strains,T14,78,0.346380976000003,1.44458196000001
strains,T14,79,-0.172866814000002,-0.243527338000005
strains,T14,80,-0.516123091000006,-1.41395742000002
strains,T14,81,-0.764592682000008,-2.32497524000002
strains,T14,82,-0.93991194900001,-3.01128861000003
strains,T14,83,-1.05896173600001,-3.43368318000004
strains,T14,84,-1.12608674400001,-3.68116930000004
strains,T14,85,-1.14368963000001,-3.75785514000004
strains,T14,86,-1.11403611200001,-3.67594072000004
strains,T14,87,-1.04486946800001,-3.45783424000004
strains,T14,88,-0.94318603600001,-3.13092350000003
strains,T14,89,-0.818496852000008,-2.72433916000003
strains,T14,90,-0.678682133000007,-2.26596698000002
strains,T14,91,-0.523978410000005,-1.77921108000002
strains,T14,92,-0.376121637000004,-1.28598170000001
strains,T14,93,-0.234489364000002,-0.810828268000008
strains,T14,94,-0.104967478200001,-0.343368318000004
strains,T14,95,0.0171173750000002,0.0339907496000003
strains,T14,96,0.115856618500001,0.350588738000004
strains,T14,97,0.196221138000002,0.623047552000006
strains,T14,98,0.249577552000003,0.807417242000009
strains,T14,99,0.283613118000003,0.93979990800001
strains,T14,100,0.297705386000003,0.991139584000011
strains,T14,101,0.294443748000003,0.98399385800001
strains,T14,102,0.276118820000003,0.92603131400001
strains,T14,103,0.243004480000003,0.825244210000009
strains,T14,104,0.207798708000002,0.711186472000007
strains,T14,105,0.171310689000002,0.588165454000006
strains,T14,106,0.131785114000001,0.458272588000005
strains,T14,107,0.0858034876000009,0.312071532000003
strains,T14,108,0.0448761552000005,0.182950504000002
strains,T14,109,0.0206852584000002,0.0903573318000009
strains,T14,110,0.00639978192000007,0.0271114322000003
strains,T14,111,0,0
strains,T14,112,0,0
strains,T14,113,0,0
strains,T14,114,0,0
strains,T14,115,0,0
strains,T14,116,0,0
strains,T15,1,-0.000777564539999987,-0.00268126561999996
strains,T15,2,-0.00323698897999995,-0.00995173059999984
strains,T15,3,-0.0060021608599999,-0.0195648483999997
strains,T15,4,-0.00856067933999986,-0.0295340075999995
strains,T15,5,-0.0122298975999998,-0.0421846813999993
strains,T15,6,-0.0177199065999997,-0.061107161399999
strains,T15,7,-0.0242755499999996,-0.0837070759999986
strains,T15,8,-0.0317250315999995,-0.109376913999998
strains,T15,9,-0.0393313705999994,-0.135544711999998
strains,T15,10,-0.0452471353999993,-0.155786785999997
strains,T15,11,-0.0492059173999992,-0.168908031999997
strains,T15,12,-0.0505180419999992,-0.173588855999997
strains,T15,13,-0.0490241619999992,-0.168932929999997
strains,T15,14,-0.0446122363999993,-0.154467191999997
strains,T15,15,-0.0357161809999994,-0.129370007999998
strains,T15,16,-0.0246838771999996,-0.0928309480999985
strains,T15,17,-0.0103570700399998,-0.0412335777999993
strains,T15,18,0.00735885287999988,0.0203715435999997
strains,T15,19,0.0276218411999995,0.0872376123999986
strains,T15,20,0.0502989395999992,0.160268425999997
strains,T15,21,0.0741014275999988,0.242631009999996
strains,T15,22,0.0972416287999984,0.326089105999995
strains,T15,23,0.119435705999998,0.402102699999993
strains,T15,24,0.139254513999998,0.470597097999992
strains,T15,25,0.155263927999997,0.526169433999991
strains,T15,26,0.165845577999997,0.563840107999991
strains,T15,27,0.169530481999997,0.574222573999991
strains,T15,28,0.165148433999997,0.560354387999991
strains,T15,29,0.151902697999998,0.516558805999992
strains,T15,30,0.127975719999998,0.440346027999993
strains,T15,31,0.0889331661999986,0.328205435999995
strains,T15,32,0.0434793773999993,0.178792537999997
strains,T15,33,-0.0117643049999998,-0.00544544157999991
strains,T15,34,-0.0752193477999988,-0.233891811999996
strains,T15,35,-0.149612081999998,-0.471418731999992
strains,T15,36,-0.228389353999996,-0.723884451999988
strains,T15,37,-0.304801315999995,-0.981653445999984
strains,T15,38,-0.378773273999994,-1.24315713999998
strains,T15,39,-0.445723995999993,-1.47421057999998
strains,T15,40,-0.500499595999992,-1.67638233999997
strains,T15,41,-0.537946187999991,-1.81282337999997
strains,T15,42,-0.553084171999991,-1.87581531999997
strains,T15,43,-0.542029459999991,-1.85066833999997
strains,T15,44,-0.503213477999992,-1.69132113999997
strains,T15,45,-0.438428881999993,-1.47894119999998
strains,T15,46,-0.350389553999994,-1.18887949999998
strains,T15,47,-0.243552235999996,-0.822679715999987
strains,T15,48,-0.110771201999998,-0.422693345999993
strains,T15,49,0.0112165489999998,0.00932753773999985
strains,T15,50,0.125485919999998,0.437059491999993
strains,T15,51,0.227791801999996,0.756177157999988
strains,T15,52,0.284360057999995,0.963477905999984
strains,T15,53,0.308262137999995,1.03705149599998
strains,T15,54,0.280226989999995,0.972167307999984
strains,T15,55,0.216612599999996,0.785494552999987
strains,T15,56,0.126021226999998,0.504147152999992
strains,T15,57,0.0133199320399998,0.157566992999997
strains,T15,58,-0.106303255899998,-0.227505474999996
strains,T15,59,-0.227019963999996,-0.62155367199999
strains,T15,60,-0.327172168999995,-0.969266690999984
strains,T15,61,-0.372635916999994,-1.10895691999998
strains,T15,62,-0.317225417999995,-0.940248071999985
strains,T15,63,-0.0949447882999984,-0.235510181999996
strains,T15,64,0.407816790999993,1.33826749999998
strains,T15,65,1.38594716999998,4.44080727999993
strains,T15,66,3.23835836999995,10.3944170399998
strains,T15,67,6.0331588699999,19.6208688999997
strains,T15,68,6.71623549999989,21.5952802999996
strains,T15,69,6.63282719999989,20.5669928999997
strains,T15,70,8.84277367999986,27.0342483999996
strains,T15,71,11.9124480999998,38.2122054999994
strains,T15,72,13.1374296999998,42.4523348999993
strains,T15,73,12.3643467999998,40.8750465999993
strains,T15,74,10.1585084899998,34.3393215999994
strains,T15,75,6.0976446899999,21.5143617999996
strains,T15,76,3.32537687999995,11.6506456299998
strains,T15,77,1.66965987999997,5.8825259699999
strains,T15,78,0.58774218799999,2.31899971999996
strains,T15,79,-0.144283909999998,-0.0544842933999991
strains,T15,80,-0.63613145099999,-1.71995383999997
strains,T15,81,-0.993455097999984,-3.02074984999995
strains,T15,82,-1.24465101999998,-3.99588001999993
strains,T15,83,-1.41495333999998,-4.59318303999992
strains,T15,84,-1.51130859999998,-4.94250197999992
strains,T15,85,-1.53745149999997,-5.05379603999992
strains,T15,86,-1.49861061999998,-4.94598769999992
strains,T15,87,-1.40524311999998,-4.65119537999992
strains,T15,88,-1.26805513999998,-4.20975383999993
strains,T15,89,-1.09954547599998,-3.66050395999994
strains,T15,90,-0.910781288999985,-3.04203763999995
strains,T15,91,-0.702472171999988,-2.38622431999996
strains,T15,92,-0.503549600999992,-1.72319057999997
strains,T15,93,-0.313465819999995,-1.08485565599998
strains,T15,94,-0.139852065999998,-0.458820343999993
strains,T15,95,0.0232622013999996,0.0456230951999993
strains,T15,96,0.154890457999997,0.467833419999992
strains,T15,97,0.261752673999996,0.830422993999986
strains,T15,98,0.332487891999995,1.07554380399998
